sae_key,construct,feature_id,discovery_rank,selection_eligible,selection_rank,selected,discovery_contrast,selection_contrast,confirmation_contrast,decoder_norm,discovery_mean_activation,discovery_positive_item_fraction,selection_positive_item_fraction,active_q90
pt_res_l12_w16384,deception_roleplay,14964,1,1,1,1,27.701887130737305,21.163867950439453,22.742904663085938,0.9999326467514038,21.507476806640625,0.5205357142857143,0.5107142857142857,49.0
pt_res_l12_w16384,deception_roleplay,7415,2,1,3,1,17.088478088378906,14.957015037536621,15.752545356750488,0.9999727606773376,10.158398628234863,0.4919642857142857,0.5375,44.224999999999994
pt_res_l12_w16384,deception_roleplay,4008,3,1,2,1,15.582975387573242,16.693344116210938,16.604076385498047,1.0000221729278564,8.097599983215332,0.5366071428571428,0.5964285714285714,34.5
pt_res_l12_w16384,deception_roleplay,13705,4,1,4,1,13.695149421691895,12.574576377868652,13.73168659210205,0.9999332427978516,6.183495998382568,0.32589285714285715,0.29285714285714287,50.150000000000006
pt_res_l12_w16384,deception_roleplay,10809,5,1,8,0,12.957649230957031,9.577831268310547,9.701652526855469,0.9997332692146301,7.046512126922607,0.19107142857142856,0.15714285714285714,
pt_res_l12_w16384,deception_roleplay,15648,6,1,49,0,12.505434036254883,3.319368362426758,6.376335144042969,0.9999690651893616,16.529979705810547,0.4517857142857143,0.36607142857142855,
pt_res_l12_w16384,deception_roleplay,15652,7,1,16,0,12.103384971618652,7.922689437866211,7.396907806396484,1.0000925064086914,6.1522040367126465,0.32321428571428573,0.33035714285714285,
pt_res_l12_w16384,deception_roleplay,135,8,1,13,0,11.942740440368652,8.583723068237305,11.859538078308105,0.9998660683631897,5.735714435577393,0.20267857142857143,0.21696428571428572,
pt_res_l12_w16384,deception_roleplay,12470,9,1,35,0,11.499152183532715,5.590185165405273,9.655435562133789,0.9999800324440002,7.111997604370117,0.4160714285714286,0.38035714285714284,
pt_res_l12_w16384,deception_roleplay,11717,10,1,15,0,10.477328300476074,7.953873634338379,8.673856735229492,0.9999674558639526,5.3155694007873535,0.3723214285714286,0.36339285714285713,
pt_res_l12_w16384,deception_roleplay,10802,11,1,14,0,10.428189277648926,8.122264862060547,10.042295455932617,1.0001929998397827,4.561077117919922,0.14464285714285716,0.16964285714285715,
pt_res_l12_w16384,deception_roleplay,9616,12,1,9,0,10.295801162719727,9.021288871765137,9.136171340942383,0.9999998211860657,5.163783550262451,0.41160714285714284,0.3482142857142857,
pt_res_l12_w16384,deception_roleplay,6292,13,1,5,1,9.79150390625,10.530046463012695,10.266546249389648,1.0000085830688477,7.488518238067627,0.5107142857142857,0.525,27.625
pt_res_l12_w16384,deception_roleplay,7101,14,1,25,0,9.687076568603516,6.428532123565674,7.657249450683594,0.9999170303344727,5.100976467132568,0.5357142857142857,0.4544642857142857,
pt_res_l12_w16384,deception_roleplay,8737,15,1,53,0,9.536460876464844,1.8453140258789062,-1.2379608154296875,0.9991706609725952,99.71361541748047,1.0,1.0,
pt_res_l12_w16384,deception_roleplay,13701,16,1,11,0,9.444677352905273,8.853937149047852,7.795462608337402,0.9998777508735657,4.38140344619751,0.27232142857142855,0.3625,
pt_res_l12_w16384,deception_roleplay,11507,17,1,6,1,9.419221878051758,9.869644165039062,9.05267333984375,0.999984622001648,4.346972465515137,0.13035714285714287,0.22053571428571428,60.5
pt_res_l12_w16384,deception_roleplay,3908,18,1,7,0,9.029248237609863,9.580761909484863,9.290520668029785,1.0000278949737549,4.978808403015137,0.45982142857142855,0.4830357142857143,
pt_res_l12_w16384,deception_roleplay,4668,19,1,10,0,8.812236785888672,8.89134407043457,7.638608932495117,1.000257134437561,28.635101318359375,0.7776785714285714,0.7401785714285715,
pt_res_l12_w16384,deception_roleplay,7677,20,1,63,0,8.759472846984863,0.41832685470581055,-0.08358144760131836,0.9999334812164307,4.23236608505249,0.17857142857142858,0.11607142857142858,
pt_res_l12_w16384,deception_roleplay,9352,21,1,60,0,8.645215034484863,0.603287935256958,3.5587141513824463,1.0001153945922852,4.021679878234863,0.12321428571428572,0.1392857142857143,
