sae_key,construct,feature_id,discovery_rank,selection_eligible,selection_rank,selected,discovery_contrast,selection_contrast,confirmation_contrast,decoder_norm,discovery_mean_activation,discovery_positive_item_fraction,selection_positive_item_fraction,active_q90
it_res_l20_w131072,deception_roleplay,97342,1,1,1,1,30.153125762939453,22.229427337646484,24.787187576293945,1.00020170211792,21.979686737060547,0.4616071428571429,0.4089285714285714,58.0
it_res_l20_w131072,deception_roleplay,63581,2,1,2,1,19.367708206176758,16.420833587646484,9.018685340881348,0.9996386170387268,15.675446510314941,0.5125,0.4830357142857143,54.25
it_res_l20_w131072,deception_roleplay,109456,3,1,19,0,14.344075202941895,8.018750190734863,8.595698356628418,1.0000579357147217,6.34771203994751,0.18928571428571428,0.18928571428571428,
it_res_l20_w131072,deception_roleplay,90871,4,1,3,1,14.2166748046875,16.137451171875,-4.8509521484375,1.0002185106277466,1146.699951171875,1.0,1.0,1168.0
it_res_l20_w131072,deception_roleplay,58522,5,1,5,1,14.150520324707031,13.640103340148926,7.058203220367432,0.999805212020874,6.06450891494751,0.06428571428571428,0.06785714285714285,98.0
it_res_l20_w131072,deception_roleplay,8031,6,1,10,0,13.132291793823242,9.424869537353516,10.882635116577148,0.9999470710754395,8.583370208740234,0.3892857142857143,0.35446428571428573,
it_res_l20_w131072,deception_roleplay,116240,7,1,31,0,12.9852876663208,6.781770706176758,6.0369791984558105,0.9998656511306763,5.659709930419922,0.09821428571428571,0.05089285714285714,
it_res_l20_w131072,deception_roleplay,115312,8,1,64,0,12.832812309265137,-0.6119790077209473,4.277773380279541,0.9998062252998352,5.893080234527588,0.11517857142857142,0.12053571428571429,
it_res_l20_w131072,deception_roleplay,108140,9,1,9,0,12.447721481323242,9.915266990661621,9.760251998901367,0.9999578595161438,6.028543472290039,0.275,0.27053571428571427,
it_res_l20_w131072,deception_roleplay,45410,10,1,7,0,12.163900375366211,11.593195915222168,12.03608512878418,0.9996735453605652,19.89575958251953,0.8642857142857143,0.8883928571428571,
it_res_l20_w131072,deception_roleplay,116217,11,1,50,0,12.123307228088379,2.507291793823242,4.097916603088379,0.9999309778213501,5.975893020629883,0.14375,0.08035714285714286,
it_res_l20_w131072,deception_roleplay,119331,12,1,52,0,12.121354103088379,2.3645834922790527,9.097395896911621,1.0000542402267456,5.194866180419922,0.10982142857142857,0.022321428571428572,
it_res_l20_w131072,deception_roleplay,129876,13,1,4,1,12.04042911529541,14.845246315002441,14.342157363891602,0.9999296069145203,5.262723445892334,0.2080357142857143,0.24464285714285713,66.85000000000001
it_res_l20_w131072,deception_roleplay,77342,14,1,16,0,11.926432609558105,8.587368965148926,10.341211318969727,0.9999663829803467,5.276897430419922,0.34375,0.25357142857142856,
it_res_l20_w131072,deception_roleplay,69088,15,1,11,0,11.922916412353516,9.243423461914062,9.58879280090332,0.9995284676551819,5.109821319580078,0.06696428571428571,0.13214285714285715,
it_res_l20_w131072,deception_roleplay,55076,16,1,61,0,11.729166984558105,0.1536458283662796,-0.4990233778953552,1.0001543760299683,5.026785850524902,0.06964285714285715,0.008928571428571428,
it_res_l20_w131072,deception_roleplay,1581,17,1,18,0,11.088703155517578,8.185123443603516,9.762174606323242,0.9999788999557495,5.046958923339844,0.32589285714285715,0.2642857142857143,
it_res_l20_w131072,deception_roleplay,42917,18,1,17,0,10.904427528381348,8.533723831176758,8.795116424560547,0.9999194145202637,5.962388515472412,0.19464285714285715,0.17857142857142858,
it_res_l20_w131072,deception_roleplay,70996,19,1,51,0,10.777083396911621,2.3658852577209473,2.402435064315796,1.000076413154602,4.618750095367432,0.06428571428571428,0.06964285714285715,
it_res_l20_w131072,deception_roleplay,17453,20,1,12,0,10.5108060836792,9.063151359558105,8.928256034851074,1.000001311302185,4.786886215209961,0.28660714285714284,0.29464285714285715,
it_res_l20_w131072,deception_roleplay,41518,21,1,39,0,10.145215034484863,5.088476181030273,4.502787113189697,1.000026822090149,4.730803489685059,0.24196428571428572,0.22053571428571428,
it_res_l20_w131072,deception_roleplay,124525,22,1,43,0,9.805990219116211,3.6436197757720947,3.929166793823242,1.0003340244293213,6.154687404632568,0.14821428571428572,0.039285714285714285,
it_res_l20_w131072,deception_roleplay,121667,23,1,26,0,9.75576114654541,7.099870204925537,7.98718786239624,1.0000180006027222,4.442019939422607,0.2910714285714286,0.23482142857142857,
it_res_l20_w131072,deception_roleplay,28961,24,1,32,0,9.738020896911621,6.650456428527832,6.2473955154418945,0.9995825886726379,5.118750095367432,0.12321428571428572,0.09285714285714286,
it_res_l20_w131072,deception_roleplay,40449,25,1,22,0,9.5,7.646614074707031,9.166666984558105,0.9999921321868896,4.0714287757873535,0.07142857142857142,0.0625,
it_res_l20_w131072,deception_roleplay,6888,26,1,20,0,9.475131034851074,7.736459255218506,6.9830403327941895,0.9999825358390808,4.060770034790039,0.21339285714285713,0.19375,
it_res_l20_w131072,deception_roleplay,74838,27,1,41,0,9.416656494140625,4.1270751953125,-1.37640380859375,0.999920129776001,397.1856994628906,1.0,1.0,
it_res_l20_w131072,deception_roleplay,61178,28,1,57,0,9.170573234558105,0.9813799858093262,2.6997294425964355,0.9998497366905212,7.9815850257873535,0.17410714285714285,0.16160714285714287,
it_res_l20_w131072,deception_roleplay,64753,29,1,6,1,8.780467987060547,13.457160949707031,9.929874420166016,0.9999414682388306,25.850446701049805,0.7116071428571429,0.6714285714285714,46.44999999999999
it_res_l20_w131072,deception_roleplay,116805,30,1,33,0,8.621060371398926,6.163965225219727,7.342707633972168,1.000005841255188,5.0399274826049805,0.4517857142857143,0.5589285714285714,
it_res_l20_w131072,deception_roleplay,12662,31,1,54,0,8.517708778381348,2.093229293823242,5.824479579925537,0.9999924302101135,3.6504464149475098,0.06428571428571428,0.025,
it_res_l20_w131072,deception_roleplay,74211,32,1,13,0,8.442513465881348,8.985872268676758,8.32092571258545,0.9999655485153198,4.105134010314941,0.3125,0.29285714285714287,
it_res_l20_w131072,deception_roleplay,20551,33,1,21,0,8.17041015625,7.730273723602295,8.301074028015137,0.9999430775642395,3.5824496746063232,0.2330357142857143,0.22053571428571428,
it_res_l20_w131072,deception_roleplay,122351,34,1,60,0,8.130208015441895,0.29374998807907104,1.370833396911621,1.0000059604644775,5.596428394317627,0.12767857142857142,0.03660714285714286,
it_res_l20_w131072,deception_roleplay,25662,35,1,58,0,8.00937557220459,0.6854166984558105,0.21666665375232697,0.9999727606773376,3.432589292526245,0.06428571428571428,0.008035714285714285,
it_res_l20_w131072,deception_roleplay,111772,36,1,38,0,7.921940326690674,5.367773056030273,5.700768947601318,0.9999516606330872,3.6458704471588135,0.18660714285714286,0.17410714285714285,
it_res_l20_w131072,deception_roleplay,53260,37,1,24,0,7.872591018676758,7.24179744720459,8.423567771911621,1.0000404119491577,4.50189733505249,0.4392857142857143,0.40982142857142856,
it_res_l20_w131072,deception_roleplay,47280,38,1,44,0,7.863672256469727,3.563932418823242,5.799088954925537,0.9997587203979492,3.370145082473755,0.07767857142857143,0.06696428571428571,
it_res_l20_w131072,deception_roleplay,61657,39,1,49,0,7.795442581176758,2.5333337783813477,3.301229953765869,0.9999703764915466,5.612890720367432,0.5008928571428571,0.5223214285714286,
it_res_l20_w131072,deception_roleplay,73671,40,1,34,0,7.7539381980896,6.117057800292969,6.655599117279053,0.9998577237129211,3.461886167526245,0.2357142857142857,0.20625,
it_res_l20_w131072,deception_roleplay,40754,41,1,30,0,7.6507158279418945,6.831607818603516,7.1551103591918945,0.9999201893806458,4.1651787757873535,0.29464285714285715,0.2857142857142857,
it_res_l20_w131072,deception_roleplay,65064,42,1,40,0,7.641112804412842,4.381120204925537,6.7009806632995605,1.0000531673431396,4.174274444580078,0.2669642857142857,0.23392857142857143,
it_res_l20_w131072,deception_roleplay,81709,43,1,8,0,7.6087236404418945,10.254037857055664,6.763984680175781,0.9999729990959167,14.728347778320312,0.7169642857142857,0.79375,
it_res_l20_w131072,deception_roleplay,56092,44,1,55,0,7.5528645515441895,1.6662760972976685,2.5865235328674316,0.9997857809066772,3.2369420528411865,0.04732142857142857,0.039285714285714285,
it_res_l20_w131072,deception_roleplay,96691,45,1,23,0,7.314322471618652,7.338021278381348,8.752830505371094,1.0002005100250244,11.791518211364746,0.20357142857142857,0.10535714285714286,
it_res_l20_w131072,deception_roleplay,4888,46,1,46,0,7.245051860809326,3.283137559890747,6.645437717437744,0.9999463558197021,4.193917274475098,0.24732142857142858,0.19642857142857142,
it_res_l20_w131072,deception_roleplay,121179,47,1,59,0,7.214583396911621,0.4555988311767578,2.977604389190674,1.000315546989441,13.06651782989502,0.26517857142857143,0.09642857142857143,
it_res_l20_w131072,deception_roleplay,15091,48,1,25,0,7.213541507720947,7.227083683013916,7.302083492279053,1.0001767873764038,3.091517925262451,0.04285714285714286,0.04285714285714286,
it_res_l20_w131072,deception_roleplay,4718,49,1,53,0,7.139062404632568,2.3414061069488525,3.1859371662139893,1.000015377998352,3.059598207473755,0.09375,0.03125,
it_res_l20_w131072,deception_roleplay,98587,50,1,45,0,7.079166412353516,3.4705727100372314,5.655729293823242,0.9996742010116577,3.033928632736206,0.055357142857142855,0.027678571428571427,
it_res_l20_w131072,deception_roleplay,122802,51,1,27,0,7.049999713897705,7.087500095367432,7.173957824707031,1.000099778175354,3.0214285850524902,0.04375,0.04642857142857143,
it_res_l20_w131072,deception_roleplay,59416,52,1,37,0,7.0281243324279785,5.474414348602295,6.473698139190674,1.0001256465911865,3.0120534896850586,0.21607142857142858,0.18928571428571428,
it_res_l20_w131072,deception_roleplay,17916,53,1,35,0,6.89208984375,6.097363471984863,6.068391799926758,1.0000224113464355,3.676060199737549,0.24375,0.26875,
it_res_l20_w131072,deception_roleplay,13800,54,1,29,0,6.8145833015441895,7.014355659484863,6.1308393478393555,1.0000094175338745,2.984821319580078,0.17589285714285716,0.17142857142857143,
it_res_l20_w131072,deception_roleplay,33297,55,1,47,0,6.754167079925537,3.0645835399627686,5.799543380737305,1.000172734260559,4.273214340209961,0.05803571428571429,0.025,
it_res_l20_w131072,deception_roleplay,18396,56,1,42,0,6.742642879486084,3.775064468383789,3.4708333015441895,1.0000602006912231,3.6782925128936768,0.33214285714285713,0.25,
it_res_l20_w131072,deception_roleplay,75305,57,1,62,0,6.730207920074463,0.020312488079071045,0.8838541507720947,1.0002031326293945,3.645535707473755,0.07410714285714286,0.011607142857142858,
it_res_l20_w131072,deception_roleplay,26034,58,1,56,0,6.727083206176758,1.5963541269302368,2.684114456176758,0.9997155070304871,2.883035659790039,0.039285714285714285,0.016964285714285713,
it_res_l20_w131072,deception_roleplay,112078,59,1,48,0,6.597395896911621,2.811979293823242,3.5740885734558105,0.9999849200248718,4.205859184265137,0.19732142857142856,0.15714285714285714,
it_res_l20_w131072,deception_roleplay,118364,60,1,63,0,6.582292079925537,0.004687495529651642,0.4635416567325592,0.9999454617500305,2.8209822177886963,0.06339285714285714,0.004464285714285714,
it_res_l20_w131072,deception_roleplay,36880,61,1,14,0,6.552408695220947,8.981120109558105,8.011653900146484,0.9999817609786987,3.160853862762451,0.18035714285714285,0.21428571428571427,
it_res_l20_w131072,deception_roleplay,29040,62,1,28,0,6.505858898162842,7.04580020904541,7.126888751983643,1.000046968460083,2.811997652053833,0.1455357142857143,0.15714285714285714,
it_res_l20_w131072,deception_roleplay,7372,63,1,36,0,6.5022783279418945,5.655208110809326,6.539908409118652,0.9998987913131714,3.5613839626312256,0.25,0.28035714285714286,
it_res_l20_w131072,deception_roleplay,44829,64,1,15,0,6.461978435516357,8.855209350585938,4.716640472412109,1.0000176429748535,3.3294641971588135,0.08303571428571428,0.3767857142857143,
it_res_l20_w131072,subjective_self_report,127610,1,1,10,0,23.76875114440918,7.9225263595581055,15.885369300842285,0.999798059463501,5.093303680419922,0.06964285714285715,0.038392857142857145,
