sae_key,construct,feature_id,discovery_rank,selection_eligible,selection_rank,selected,discovery_contrast,selection_contrast,confirmation_contrast,decoder_norm,discovery_mean_activation,discovery_positive_item_fraction,selection_positive_item_fraction,active_q90
pt_mlp_l14_w16384,deception_roleplay,7159,1,1,1,1,8.513607025146484,6.960057735443115,7.036549091339111,1.0000102519989014,3.991476058959961,0.47946428571428573,0.45,14.54375
pt_mlp_l14_w16384,deception_roleplay,11715,2,1,2,1,7.035238265991211,6.488232135772705,6.723567962646484,1.0000512599945068,4.024665355682373,0.4982142857142857,0.5080357142857143,18.4
pt_mlp_l14_w16384,deception_roleplay,7871,3,1,3,1,6.093506336212158,5.4295735359191895,5.628584861755371,1.00005042552948,2.6937639713287354,0.25089285714285714,0.24732142857142858,20.25
pt_mlp_l14_w16384,deception_roleplay,7738,4,1,7,0,4.181868076324463,3.5021321773529053,3.65030837059021,1.0000981092453003,1.883035659790039,0.23214285714285715,0.2357142857142857,
pt_mlp_l14_w16384,deception_roleplay,13759,5,1,52,0,4.086246967315674,1.0431803464889526,1.1484911441802979,1.0000149011611938,1.772342324256897,0.11160714285714286,0.16160714285714287,
pt_mlp_l14_w16384,deception_roleplay,2048,6,1,8,0,4.047379493713379,3.341357469558716,3.2037107944488525,1.0000287294387817,1.7573521137237549,0.24464285714285713,0.24910714285714286,
pt_mlp_l14_w16384,deception_roleplay,6782,7,1,4,1,3.9676108360290527,4.303743839263916,3.727238416671753,0.9999814033508301,2.0169503688812256,0.375,0.35,13.056250000000002
pt_mlp_l14_w16384,deception_roleplay,661,8,1,5,1,3.8629887104034424,4.2989420890808105,3.9869332313537598,1.00001060962677,2.142075777053833,0.32857142857142857,0.33839285714285716,14.375
pt_mlp_l14_w16384,deception_roleplay,14689,9,1,6,1,3.5685219764709473,4.077864646911621,4.014436721801758,1.000079870223999,1.963846206665039,0.29732142857142857,0.32321428571428573,12.412500000000009
pt_mlp_l14_w16384,deception_roleplay,9087,10,1,11,0,3.1872479915618896,2.764632225036621,2.2156624794006348,1.000015139579773,1.7029436826705933,0.39017857142857143,0.40714285714285714,
pt_mlp_l14_w16384,deception_roleplay,4966,11,1,12,0,3.0584557056427,2.726546287536621,2.933661460876465,1.0000100135803223,1.6747767925262451,0.3339285714285714,0.33482142857142855,
pt_mlp_l14_w16384,deception_roleplay,12921,12,1,64,0,3.020035982131958,0.08761391788721085,0.2171151041984558,0.9999182224273682,1.3210170269012451,0.07142857142857142,0.030357142857142857,
pt_mlp_l14_w16384,deception_roleplay,14326,13,1,40,0,3.0179848670959473,1.5236084461212158,1.9138834476470947,1.0000739097595215,1.3487722873687744,0.10892857142857143,0.09196428571428572,
pt_mlp_l14_w16384,deception_roleplay,11667,14,1,27,0,2.986555814743042,1.9795976877212524,2.030729055404663,0.9999990463256836,1.3707588911056519,0.21339285714285713,0.17767857142857144,
pt_mlp_l14_w16384,deception_roleplay,11343,15,1,62,0,2.983553409576416,0.7505130767822266,1.0859735012054443,0.9999637007713318,4.662883758544922,0.6321428571428571,0.5517857142857143,
pt_mlp_l14_w16384,deception_roleplay,4630,16,1,10,0,2.932251214981079,2.920515775680542,2.6095528602600098,1.0000592470169067,2.117724657058716,0.50625,0.45,
