sae_key,construct,feature_id,discovery_rank,selection_eligible,selection_rank,selected,discovery_contrast,selection_contrast,confirmation_contrast,decoder_norm,discovery_mean_activation,discovery_positive_item_fraction,selection_positive_item_fraction,active_q90
pt_att_l14_w16384,deception_roleplay,5954,1,1,1,1,2.4415853023529053,2.326993703842163,2.285945177078247,1.000052809715271,1.4711564779281616,0.5919642857142857,0.53125,5.0
pt_att_l14_w16384,deception_roleplay,4026,2,1,3,1,2.163484811782837,1.8103394508361816,2.133866310119629,1.0000038146972656,1.2509870529174805,0.4642857142857143,0.475,4.875
pt_att_l14_w16384,deception_roleplay,5530,3,1,2,1,1.9950604438781738,1.8707764148712158,1.94328773021698,1.000146508216858,0.9432547688484192,0.33214285714285713,0.33035714285714285,5.318750000000001
pt_att_l14_w16384,deception_roleplay,6418,4,1,5,1,1.6461546421051025,1.3736977577209473,1.6916849613189697,1.0000370740890503,0.8800885677337646,0.2910714285714286,0.26875,5.8125
pt_att_l14_w16384,deception_roleplay,9993,5,1,10,0,1.5474120378494263,1.2029865980148315,1.2340654134750366,0.9999624490737915,0.7794503569602966,0.40535714285714286,0.39285714285714285,
pt_att_l14_w16384,deception_roleplay,14225,6,1,9,0,1.4836832284927368,1.2055704593658447,1.2930467128753662,0.9999787211418152,0.730542004108429,0.32589285714285715,0.3794642857142857,
pt_att_l14_w16384,deception_roleplay,16214,7,1,7,0,1.43304443359375,1.265364646911621,1.408050775527954,0.9997406005859375,1.1589181423187256,0.5991071428571428,0.47767857142857145,
pt_att_l14_w16384,deception_roleplay,5929,8,1,6,1,1.3358726501464844,1.309415340423584,1.2282323837280273,1.0005111694335938,4.370424270629883,0.9848214285714286,0.9910714285714286,6.625
pt_att_l14_w16384,deception_roleplay,7995,9,1,8,0,1.2829915285110474,1.2623941898345947,1.1237059831619263,1.0003684759140015,0.6729980707168579,0.3,0.26160714285714287,
pt_att_l14_w16384,deception_roleplay,1213,10,1,23,0,1.281868577003479,0.9061442017555237,0.9030520915985107,1.0000025033950806,0.6229003667831421,0.30714285714285716,0.26071428571428573,
pt_att_l14_w16384,deception_roleplay,4701,11,1,29,0,1.2444865703582764,0.8222574591636658,0.9060150384902954,0.9999673366546631,0.9093017578125,0.5375,0.4401785714285714,
pt_att_l14_w16384,deception_roleplay,10203,12,1,21,0,1.2372844219207764,0.9386311769485474,1.0289865732192993,1.000046730041504,0.6663888096809387,0.3098214285714286,0.3196428571428571,
pt_att_l14_w16384,deception_roleplay,15399,13,1,11,0,1.181657075881958,1.127946138381958,1.1968133449554443,1.0000033378601074,0.7996686697006226,0.46964285714285714,0.4401785714285714,
pt_att_l14_w16384,deception_roleplay,3495,14,1,14,0,1.1593995094299316,1.0291301012039185,1.144860863685608,1.0000454187393188,0.6534563302993774,0.4160714285714286,0.34285714285714286,
