sae_key,construct,feature_id,discovery_rank,selection_eligible,selection_rank,selected,discovery_contrast,selection_contrast,confirmation_contrast,decoder_norm,discovery_mean_activation,discovery_positive_item_fraction,selection_positive_item_fraction,active_q90
pt_mlp_l12_w16384,deception_roleplay,2282,1,1,1,1,5.536662578582764,5.468204975128174,5.131494522094727,1.000075340270996,2.627246141433716,0.35535714285714287,0.39375,11.8125
pt_mlp_l12_w16384,deception_roleplay,14370,2,1,3,1,4.0762038230896,3.596142292022705,3.889960527420044,1.000012993812561,1.8654714822769165,0.2955357142857143,0.28482142857142856,9.399999999999999
pt_mlp_l12_w16384,deception_roleplay,7766,3,1,25,0,4.051473140716553,1.9180254936218262,3.706289768218994,0.9999784827232361,2.398932695388794,0.3223214285714286,0.30714285714285716,
pt_mlp_l12_w16384,deception_roleplay,1274,4,1,17,0,3.9968745708465576,2.143570899963379,3.023695230484009,0.9999591112136841,1.776004433631897,0.2017857142857143,0.21607142857142858,
pt_mlp_l12_w16384,deception_roleplay,16106,5,1,5,1,3.598160982131958,2.962068557739258,2.5616202354431152,0.9999763369560242,1.7009207010269165,0.3142857142857143,0.3205357142857143,9.312499999999996
pt_mlp_l12_w16384,deception_roleplay,8598,6,1,7,0,3.2650985717773438,2.651561737060547,0.4508514404296875,1.0017740726470947,62.904239654541016,1.0,1.0,
pt_mlp_l12_w16384,deception_roleplay,12870,7,1,12,0,3.095735788345337,2.388622999191284,2.35546875,0.9999865889549255,1.7507812976837158,0.38660714285714287,0.3151785714285714,
pt_mlp_l12_w16384,deception_roleplay,8240,8,1,2,1,3.0697999000549316,3.677474021911621,3.443639039993286,1.0000085830688477,1.4255021810531616,0.275,0.29285714285714287,11.08125
pt_mlp_l12_w16384,deception_roleplay,9629,9,1,10,0,2.9727540016174316,2.4412193298339844,3.080275535583496,0.9999970197677612,1.3453682661056519,0.25089285714285714,0.22142857142857142,
pt_mlp_l12_w16384,deception_roleplay,2001,10,1,4,1,2.880159378051758,2.9665040969848633,2.844542980194092,0.9999834895133972,2.2237863540649414,0.4232142857142857,0.41160714285714284,10.125
pt_mlp_l12_w16384,deception_roleplay,12092,11,1,29,0,2.6926188468933105,1.8409749269485474,1.9713624715805054,1.0000280141830444,1.5431779623031616,0.32857142857142857,0.26517857142857143,
pt_mlp_l12_w16384,deception_roleplay,5903,12,1,11,0,2.686718463897705,2.436572313308716,2.6510350704193115,0.9999666213989258,1.7739815711975098,0.3669642857142857,0.30892857142857144,
pt_mlp_l12_w16384,deception_roleplay,13552,13,1,20,0,2.6530113220214844,2.080094337463379,2.3522281646728516,1.000057578086853,1.1816824674606323,0.2883928571428571,0.4,
pt_mlp_l12_w16384,deception_roleplay,4164,14,1,54,0,2.6494791507720947,1.1181966066360474,1.3186414241790771,1.0000392198562622,1.2050502300262451,0.17946428571428572,0.17410714285714285,
pt_mlp_l12_w16384,deception_roleplay,12013,15,1,27,0,2.6058919429779053,1.8803222179412842,1.9396342039108276,1.0000587701797485,1.3176199197769165,0.19910714285714284,0.18571428571428572,
pt_mlp_l12_w16384,deception_roleplay,2376,16,1,14,0,2.5760908126831055,2.334293842315674,1.8955804109573364,1.0000041723251343,1.5916016101837158,0.3776785714285714,0.3964285714285714,
pt_mlp_l12_w16384,deception_roleplay,5584,17,1,22,0,2.5302894115448,1.9551106691360474,1.670930027961731,1.000037431716919,1.3909738063812256,0.39732142857142855,0.42410714285714285,
pt_mlp_l12_w16384,deception_roleplay,14253,18,1,9,0,2.4734864234924316,2.513761520385742,2.418292999267578,0.9999616742134094,1.2033342123031616,0.33482142857142855,0.29375,
pt_mlp_l12_w16384,deception_roleplay,5145,19,1,56,0,2.3856124877929688,1.034440040588379,0.08630847930908203,1.000199556350708,16.676952362060547,0.95,0.9026785714285714,
pt_mlp_l12_w16384,deception_roleplay,2909,20,1,31,0,2.321989059448242,1.736572265625,1.8242716789245605,0.999934196472168,1.3605328798294067,0.19910714285714284,0.19642857142857142,
pt_mlp_l12_w16384,deception_roleplay,5635,21,1,24,0,2.194091558456421,1.9244465827941895,2.0615220069885254,1.0001012086868286,1.1469796895980835,0.33839285714285716,0.3169642857142857,
pt_mlp_l12_w16384,deception_roleplay,4467,22,1,36,0,2.190934181213379,1.5003582239151,1.1949869394302368,0.9999582767486572,1.0348353385925293,0.1625,0.22053571428571428,
pt_mlp_l12_w16384,deception_roleplay,3544,23,1,6,1,2.175260305404663,2.945849657058716,2.3852782249450684,1.00002920627594,1.0131556987762451,0.19017857142857142,0.22589285714285715,13.637500000000003
pt_mlp_l12_w16384,deception_roleplay,9677,24,1,42,0,2.156909227371216,1.351058006286621,1.4109944105148315,1.0000523328781128,1.766580581665039,0.36339285714285713,0.3098214285714286,
