sae_key,construct,feature_id,discovery_rank,selection_eligible,selection_rank,selected,discovery_contrast,selection_contrast,confirmation_contrast,decoder_norm,discovery_mean_activation,discovery_positive_item_fraction,selection_positive_item_fraction,active_q90
pt_res_l2_w16384,deception_roleplay,16156,1,1,1,1,17.748014450073242,12.228191375732422,11.971515655517578,1.0000511407852173,9.903236389160156,0.3125,0.2598214285714286,76.0
pt_res_l2_w16384,deception_roleplay,5829,2,1,2,1,17.5458984375,12.068750381469727,13.938373565673828,1.000140905380249,13.108872413635254,0.47767857142857145,0.42142857142857143,30.875
pt_res_l2_w16384,deception_roleplay,12249,3,1,9,0,17.215560913085938,8.405989646911621,7.559407711029053,1.0000488758087158,7.486718654632568,0.11607142857142858,0.06428571428571428,
pt_res_l2_w16384,deception_roleplay,15764,4,1,6,1,16.965591430664062,10.068913459777832,14.973516464233398,0.9999869465827942,7.7808732986450195,0.23035714285714284,0.24196428571428572,39.0
pt_res_l2_w16384,deception_roleplay,13544,5,1,18,0,15.111263275146484,6.404882431030273,5.9962239265441895,0.9999570250511169,6.499832630157471,0.20357142857142857,0.18928571428571428,
pt_res_l2_w16384,deception_roleplay,4121,6,1,4,1,14.8848295211792,10.410741806030273,11.753089904785156,1.0000500679016113,10.655245780944824,0.49910714285714286,0.5035714285714286,23.625
pt_res_l2_w16384,deception_roleplay,2624,7,1,50,0,13.676106452941895,1.0908856391906738,4.827148914337158,1.0001074075698853,19.074832916259766,0.26607142857142857,0.10357142857142858,
pt_res_l2_w16384,deception_roleplay,15809,8,1,5,1,13.393749237060547,10.407291412353516,12.543327331542969,1.0001912117004395,5.74017858505249,0.07142857142857142,0.08035714285714286,81.0
pt_res_l2_w16384,deception_roleplay,855,9,1,8,0,12.534960746765137,8.43325138092041,11.13737964630127,1.0000859498977661,5.473995685577393,0.21517857142857144,0.21071428571428572,
pt_res_l2_w16384,deception_roleplay,13288,10,1,19,0,11.840624809265137,6.395898342132568,5.372851371765137,1.0000230073928833,5.129185199737549,0.09732142857142857,0.06339285714285714,
pt_res_l2_w16384,deception_roleplay,12332,11,1,31,0,10.996744155883789,4.071972846984863,8.339305877685547,1.0,5.681919574737549,0.17589285714285716,0.13035714285714287,
pt_res_l2_w16384,deception_roleplay,14613,12,1,7,0,10.387237548828125,9.409442901611328,7.603837966918945,1.0006173849105835,29.531585693359375,0.7785714285714286,0.7625,
pt_res_l2_w16384,deception_roleplay,6249,13,1,17,0,10.29843807220459,6.457096099853516,4.909375190734863,1.0000256299972534,5.532589435577393,0.15803571428571428,0.12857142857142856,
pt_res_l2_w16384,deception_roleplay,5596,14,1,60,0,10.258073806762695,0.2544271945953369,3.7398204803466797,0.9998908638954163,13.083816528320312,0.3125,0.11875,
pt_res_l2_w16384,deception_roleplay,7463,15,1,25,0,10.126107215881348,4.9873046875,7.08258581161499,0.9999401569366455,4.891099452972412,0.09017857142857143,0.11339285714285714,
pt_res_l2_w16384,deception_roleplay,129,16,1,47,0,9.663590431213379,1.2001466751098633,3.49227237701416,1.0000097751617432,5.042605876922607,0.14375,0.13125,
pt_res_l2_w16384,deception_roleplay,7319,17,1,59,0,9.629166603088379,0.2582031488418579,-0.0067092180252075195,1.000067949295044,4.369865894317627,0.12589285714285714,0.04285714285714286,
pt_res_l2_w16384,deception_roleplay,6892,18,1,21,0,9.546224594116211,6.100780487060547,7.715631008148193,0.999922513961792,4.304129600524902,0.11160714285714286,0.13482142857142856,
pt_res_l2_w16384,deception_roleplay,5060,19,1,41,0,9.442805290222168,2.4716145992279053,6.852725028991699,1.000093698501587,4.100669860839844,0.14285714285714285,0.11696428571428572,
pt_res_l2_w16384,deception_roleplay,475,20,1,3,1,8.419758796691895,11.761240005493164,8.350607872009277,1.0000311136245728,4.593296527862549,0.39464285714285713,0.45267857142857143,26.75
pt_res_l2_w16384,deception_roleplay,14792,21,1,32,0,8.314583778381348,4.040559768676758,3.5631186962127686,0.9999633431434631,3.5633928775787354,0.09285714285714286,0.05,
pt_res_l2_w16384,deception_roleplay,10913,22,1,10,0,8.298957824707031,8.387499809265137,5.811519145965576,0.9995555281639099,10.167410850524902,0.29642857142857143,0.4705357142857143,
pt_res_l2_w16384,deception_roleplay,14107,23,1,45,0,8.046614646911621,1.5343750715255737,5.968945026397705,1.0000524520874023,3.4807755947113037,0.11428571428571428,0.026785714285714284,
pt_res_l2_w16384,deception_roleplay,8133,24,1,42,0,8.026171684265137,2.4190752506256104,6.462923526763916,1.0000025033950806,3.4397878646850586,0.11517857142857142,0.039285714285714285,
pt_res_l2_w16384,deception_roleplay,11855,25,1,35,0,7.891146183013916,3.758333206176758,3.359145164489746,1.0000152587890625,3.4774553775787354,0.09642857142857143,0.049107142857142856,
pt_res_l2_w16384,deception_roleplay,6108,26,1,33,0,7.868750095367432,3.8353188037872314,6.921126365661621,1.0000004768371582,4.985686302185059,0.075,0.08928571428571429,
pt_res_l2_w16384,deception_roleplay,3353,27,1,38,0,7.8406243324279785,3.0443031787872314,3.2135093212127686,1.0000839233398438,5.604910850524902,0.14732142857142858,0.05,
pt_res_l2_w16384,deception_roleplay,2876,28,1,16,0,7.7820305824279785,6.5325517654418945,6.73689603805542,1.0000746250152588,3.405301332473755,0.15267857142857144,0.09821428571428571,
pt_res_l2_w16384,deception_roleplay,11284,29,1,64,0,7.694270610809326,-0.17343735694885254,3.388834238052368,0.999983012676239,9.689509391784668,0.3142857142857143,0.13392857142857142,
pt_res_l2_w16384,deception_roleplay,10171,30,1,48,0,7.597396373748779,1.1364259719848633,1.9428715705871582,0.9999279379844666,6.403348445892334,0.17410714285714285,0.16160714285714287,
pt_res_l2_w16384,deception_roleplay,3491,31,1,43,0,6.939582824707031,2.2640626430511475,2.6768229007720947,0.999893307685852,4.315625190734863,0.14732142857142858,0.038392857142857145,
pt_res_l2_w16384,deception_roleplay,3965,32,1,12,0,6.853907108306885,7.000065326690674,7.07344388961792,1.0000776052474976,3.133258819580078,0.05,0.049107142857142856,
pt_res_l2_w16384,deception_roleplay,536,33,1,30,0,6.835416793823242,4.355663776397705,4.405468940734863,1.0000169277191162,4.102231979370117,0.14732142857142858,0.13303571428571428,
pt_res_l2_w16384,deception_roleplay,14053,34,1,57,0,6.7817702293396,0.410286545753479,0.6614583730697632,1.0000873804092407,2.906473159790039,0.08928571428571429,0.019642857142857142,
pt_res_l2_w16384,deception_roleplay,13384,35,1,54,0,6.736718654632568,0.49283862113952637,2.7304301261901855,1.0001726150512695,3.1387276649475098,0.11517857142857142,0.125,
