sae_key,construct,feature_id,discovery_rank,selection_eligible,selection_rank,selected,discovery_contrast,selection_contrast,confirmation_contrast,decoder_norm,discovery_mean_activation,discovery_positive_item_fraction,selection_positive_item_fraction,active_q90
pt_res_l26_w16384,deception_roleplay,11843,1,1,1,1,49.24036407470703,38.885292053222656,40.95488739013672,0.9999390840530396,35.919979095458984,0.49910714285714286,0.5035714285714286,88.85
pt_res_l26_w16384,deception_roleplay,14923,2,1,2,1,25.453384399414062,23.04817771911621,24.588016510009766,1.0000665187835693,11.611104965209961,0.3375,0.3026785714285714,81.0
pt_res_l26_w16384,deception_roleplay,14731,3,1,4,1,23.650714874267578,19.996322631835938,20.608360290527344,0.9999313354492188,12.092829704284668,0.49375,0.6089285714285714,37.974999999999994
pt_res_l26_w16384,deception_roleplay,16193,4,1,5,1,23.11995506286621,19.736522674560547,21.095096588134766,0.9999321103096008,16.20432472229004,0.4785714285714286,0.47410714285714284,45.25
pt_res_l26_w16384,deception_roleplay,8507,5,1,6,1,21.851367950439453,19.073047637939453,22.295446395874023,0.9998734593391418,16.31049156188965,0.60625,0.5383928571428571,51.75
pt_res_l26_w16384,deception_roleplay,1794,6,1,54,0,20.987274169921875,4.743813991546631,9.936914443969727,1.0000581741333008,22.119308471679688,0.4348214285714286,0.3151785714285714,
pt_res_l26_w16384,deception_roleplay,9001,7,1,7,0,20.295703887939453,19.003711700439453,17.235614776611328,0.9999132752418518,9.530915260314941,0.19285714285714287,0.25357142857142856,
pt_res_l26_w16384,deception_roleplay,6265,8,1,3,1,20.1865234375,20.37617301940918,19.929494857788086,0.9998937249183655,14.653124809265137,0.5526785714285715,0.5446428571428571,42.025000000000006
pt_res_l26_w16384,deception_roleplay,8288,9,1,12,0,18.45878791809082,13.951562881469727,17.477474212646484,1.0001596212387085,8.752203941345215,0.2794642857142857,0.26875,
pt_res_l26_w16384,deception_roleplay,8122,10,1,48,0,17.967708587646484,6.601041793823242,7.667707920074463,1.0000656843185425,10.838448524475098,0.15178571428571427,0.039285714285714285,
pt_res_l26_w16384,deception_roleplay,8304,11,1,63,0,16.431249618530273,0.2814450263977051,6.301089763641357,0.9999191164970398,7.466964244842529,0.11517857142857142,0.15,
pt_res_l26_w16384,deception_roleplay,10710,12,1,15,0,16.406444549560547,13.510189056396484,13.27812385559082,1.000070333480835,7.363113880157471,0.2669642857142857,0.3375,
pt_res_l26_w16384,deception_roleplay,1887,13,1,22,0,16.158462524414062,12.206055641174316,12.60344123840332,1.0002003908157349,8.793526649475098,0.28035714285714286,0.28035714285714286,
pt_res_l26_w16384,deception_roleplay,12838,14,1,41,0,15.861358642578125,8.293488502502441,10.948527336120605,1.0000425577163696,7.488644123077393,0.3580357142857143,0.3464285714285714,
pt_res_l26_w16384,deception_roleplay,3231,15,1,59,0,15.740461349487305,1.421647310256958,0.03463602066040039,1.000051736831665,7.686858177185059,0.19464285714285715,0.12678571428571428,
pt_res_l26_w16384,deception_roleplay,16023,16,1,10,0,15.373045921325684,15.073861122131348,15.38921070098877,0.9999938011169434,6.894168376922607,0.3053571428571429,0.3080357142857143,
pt_res_l26_w16384,deception_roleplay,5730,17,1,50,0,14.6357421875,6.334245204925537,7.680534362792969,0.9999666810035706,6.2724609375,0.09732142857142857,0.09285714285714286,
pt_res_l26_w16384,deception_roleplay,1702,18,1,19,0,13.997655868530273,12.994627952575684,12.55204963684082,0.9999831914901733,6.637890815734863,0.44821428571428573,0.47410714285714284,
pt_res_l26_w16384,deception_roleplay,11098,19,1,18,0,13.914192199707031,13.337564468383789,15.686187744140625,1.0000905990600586,11.515010833740234,0.5419642857142857,0.5419642857142857,
pt_res_l26_w16384,deception_roleplay,15788,20,1,13,0,13.884765625,13.80611801147461,12.437711715698242,0.9999885559082031,10.174497604370117,0.425,0.4276785714285714,
pt_res_l26_w16384,deception_roleplay,9641,21,1,9,0,13.883137702941895,16.265623092651367,14.830013275146484,0.9999522566795349,13.650836944580078,0.6571428571428571,0.61875,
pt_res_l26_w16384,deception_roleplay,12674,22,1,33,0,13.67460823059082,9.63789176940918,9.211904525756836,1.000019907951355,7.379575729370117,0.35982142857142857,0.4348214285714286,
pt_res_l26_w16384,deception_roleplay,9959,23,1,17,0,13.571191787719727,13.391437530517578,13.524127960205078,1.0000320672988892,10.297014236450195,0.5214285714285715,0.5294642857142857,
pt_res_l26_w16384,deception_roleplay,12279,24,1,20,0,13.39218807220459,12.813282012939453,9.237269401550293,1.0000563859939575,17.03683090209961,0.29642857142857143,0.46964285714285714,
pt_res_l26_w16384,deception_roleplay,13343,25,1,42,0,13.214485168457031,8.213737487792969,8.919097900390625,1.000063180923462,11.818861961364746,0.9223214285714286,0.88125,
pt_res_l26_w16384,deception_roleplay,9697,26,1,16,0,13.157159805297852,13.430337905883789,8.283027648925781,0.9998437762260437,20.635547637939453,0.8232142857142857,0.85625,
pt_res_l26_w16384,deception_roleplay,4937,27,1,23,0,12.80390739440918,11.962469100952148,10.69259262084961,0.9999339580535889,18.257699966430664,0.7571428571428571,0.7205357142857143,
pt_res_l26_w16384,deception_roleplay,5366,28,1,32,0,12.686393737792969,10.219205856323242,10.666951179504395,0.9999781250953674,11.749692916870117,0.3723214285714286,0.45089285714285715,
pt_res_l26_w16384,deception_roleplay,310,29,1,26,0,12.484407424926758,10.991437911987305,11.885005950927734,0.9999715089797974,5.630943298339844,0.29642857142857143,0.2714285714285714,
pt_res_l26_w16384,deception_roleplay,12613,30,1,31,0,12.381999015808105,10.344693183898926,10.267610549926758,1.0000585317611694,6.8231024742126465,0.38125,0.4044642857142857,
pt_res_l26_w16384,deception_roleplay,12555,31,1,11,0,12.153385162353516,14.625129699707031,13.896095275878906,0.998613178730011,30.295480728149414,0.9294642857142857,0.9526785714285714,
pt_res_l26_w16384,deception_roleplay,3274,32,1,55,0,12.072169303894043,3.5220375061035156,4.786879539489746,0.9999398589134216,8.364592552185059,0.15714285714285714,0.0875,
pt_res_l26_w16384,deception_roleplay,9519,33,1,57,0,11.934245109558105,1.9130206108093262,2.046614646911621,0.9996679425239563,12.646204948425293,0.2625,0.20267857142857143,
pt_res_l26_w16384,deception_roleplay,14030,34,1,14,0,11.791730880737305,13.655339241027832,13.373963356018066,1.0000308752059937,9.417577743530273,0.5321428571428571,0.55,
pt_res_l26_w16384,deception_roleplay,2944,35,1,40,0,11.788118362426758,8.454394340515137,10.673745155334473,1.0000503063201904,6.015625,0.3982142857142857,0.3678571428571429,
pt_res_l26_w16384,deception_roleplay,2368,36,1,60,0,11.71771240234375,1.2630157470703125,-1.4414749145507812,1.0003129243850708,110.2732162475586,1.0,1.0,
pt_res_l26_w16384,deception_roleplay,11969,37,1,34,0,11.681086540222168,9.62363338470459,11.906216621398926,0.9998401999473572,5.5868024826049805,0.2857142857142857,0.26875,
pt_res_l26_w16384,deception_roleplay,15076,38,1,56,0,11.551919937133789,2.343749761581421,3.585644006729126,0.9998968243598938,10.826952934265137,0.20714285714285716,0.17946428571428572,
pt_res_l26_w16384,deception_roleplay,13588,39,1,27,0,10.996288299560547,10.937434196472168,4.988090515136719,1.0000874996185303,7.294029235839844,0.28482142857142856,0.31607142857142856,
pt_res_l26_w16384,deception_roleplay,6122,40,1,24,0,10.964973449707031,11.555142402648926,10.432214736938477,0.9999333620071411,4.939229965209961,0.05089285714285714,0.06607142857142857,
pt_res_l26_w16384,deception_roleplay,11040,41,1,29,0,10.833528518676758,10.834765434265137,12.099447250366211,1.0000724792480469,6.291740894317627,0.43125,0.45,
pt_res_l26_w16384,deception_roleplay,10718,42,1,43,0,10.452929496765137,8.125064849853516,7.765618324279785,0.9999449849128723,6.651897430419922,0.35625,0.37410714285714286,
pt_res_l26_w16384,deception_roleplay,12725,43,1,30,0,10.414583206176758,10.814387321472168,10.432306289672852,0.9998331665992737,7.853348255157471,0.39732142857142855,0.37857142857142856,
pt_res_l26_w16384,deception_roleplay,8855,44,1,49,0,10.374674797058105,6.48789119720459,7.81836462020874,0.9999688267707825,10.19151782989502,0.5142857142857142,0.51875,
pt_res_l26_w16384,deception_roleplay,5176,45,1,8,0,10.286720275878906,17.770835876464844,10.640495300292969,1.000108003616333,49.90937423706055,0.7741071428571429,0.7383928571428572,
pt_res_l26_w16384,deception_roleplay,9987,46,1,52,0,10.059539794921875,5.203647613525391,3.6472034454345703,0.9997757077217102,11.111607551574707,0.5741071428571428,0.6732142857142858,
pt_res_l26_w16384,deception_roleplay,6510,47,1,25,0,10.029167175292969,11.330565452575684,11.496759414672852,1.0000016689300537,6.653878211975098,0.4276785714285714,0.4107142857142857,
pt_res_l26_w16384,deception_roleplay,4117,48,1,45,0,9.686491012573242,7.291926383972168,8.117609024047852,0.9999892711639404,9.865178108215332,0.7464285714285714,0.7044642857142858,
pt_res_l26_w16384,deception_roleplay,8584,49,1,38,0,9.620833396911621,8.833918571472168,7.65453577041626,0.9999721050262451,5.723046779632568,0.3821428571428571,0.4357142857142857,
pt_res_l26_w16384,deception_roleplay,5043,50,1,28,0,9.599609375,10.889257431030273,20.377490997314453,1.0000110864639282,8.532588958740234,0.18482142857142858,0.3044642857142857,
pt_res_l26_w16384,deception_roleplay,3712,51,1,21,0,9.542579650878906,12.805956840515137,13.880093574523926,1.0002158880233765,20.48365020751953,0.9973214285714286,0.94375,
pt_res_l26_w16384,deception_roleplay,4008,52,1,37,0,9.525388717651367,8.905142784118652,10.262407302856445,0.9999583959579468,10.481194496154785,0.4080357142857143,0.40267857142857144,
pt_res_l26_w16384,deception_roleplay,7709,53,1,61,0,9.301172256469727,0.6241210699081421,1.5792317390441895,1.0001097917556763,4.786467552185059,0.15267857142857144,0.05803571428571429,
pt_res_l26_w16384,deception_roleplay,12773,54,1,64,0,9.240365028381348,-0.17259109020233154,0.40851765871047974,1.0000114440917969,3.960156202316284,0.06339285714285714,0.04285714285714286,
pt_res_l26_w16384,deception_roleplay,6753,55,1,53,0,9.163997650146484,4.961523056030273,9.348526954650879,1.0001214742660522,5.258258819580078,0.2357142857142857,0.23839285714285716,
pt_res_l26_w16384,deception_roleplay,8318,56,1,36,0,9.012174606323242,9.037304878234863,9.071208000183105,1.0001270771026611,5.286942005157471,0.3482142857142857,0.3669642857142857,
pt_res_l26_w16384,deception_roleplay,3566,57,1,39,0,9.009114265441895,8.741862297058105,7.785153865814209,0.9999487400054932,5.933259010314941,0.48392857142857143,0.4758928571428571,
pt_res_l26_w16384,deception_roleplay,942,58,1,51,0,8.828516006469727,5.745573043823242,7.645325183868408,0.9998750686645508,5.56060266494751,0.14732142857142858,0.14464285714285716,
